lead_id,rule_id,sdr_id,priority_tier,routing_method,response_time_hours,routed_at
lead_01996,rule_03,sdr_01,p3,rule_based,9.56,2026-06-25T00:00:00
lead_01997,rule_01,sdr_05,p2,rule_based,9.7,2026-06-25T00:00:00
lead_01998,rule_04,sdr_03,p3,rule_based,25.41,2026-06-25T00:00:00
lead_01999,rule_03,sdr_01,p2,rule_based,28.61,2026-06-26T00:00:00
lead_02000,rule_03,sdr_01,p1,rule_based,14.71,2026-06-26T00:00:00
lead_02001,rule_01,sdr_05,p4,rule_based,15.43,2026-06-26T00:00:00
lead_02002,rule_03,sdr_01,p3,rule_based,22.24,2026-06-26T00:00:00
lead_02003,rule_03,sdr_01,p4,rule_based,14.29,2026-06-26T00:00:00
lead_02004,rule_02,sdr_02,p3,rule_based,18.13,2026-06-26T00:00:00
lead_02005,rule_02,sdr_02,p3,rule_based,16.63,2026-06-26T00:00:00
lead_02006,rule_02,sdr_02,p4,rule_based,77.91,2026-06-26T00:00:00
lead_02007,rule_03,sdr_01,p1,rule_based,60.62,2026-06-26T00:00:00
lead_02008,rule_03,sdr_01,p3,rule_based,12.3,2026-06-26T00:00:00
lead_02009,rule_03,sdr_01,p3,rule_based,14.67,2026-06-26T00:00:00
lead_02010,rule_04,sdr_02,p4,rule_based,61.97,2026-06-26T00:00:00
lead_02011,rule_04,sdr_03,p4,rule_based,13.27,2026-06-26T00:00:00
lead_02012,rule_03,sdr_04,p1,rule_based,18.56,2026-06-26T00:00:00
lead_02013,rule_03,sdr_01,p4,rule_based,36.91,2026-06-26T00:00:00
lead_02014,rule_01,sdr_05,p2,rule_based,22.19,2026-06-26T00:00:00
lead_02015,rule_04,sdr_02,p3,rule_based,23.92,2026-06-26T00:00:00
lead_02016,rule_01,sdr_05,p2,rule_based,42.78,2026-06-26T00:00:00
lead_02017,rule_03,sdr_01,p3,rule_based,26.25,2026-06-26T00:00:00
lead_02018,rule_01,sdr_05,p3,rule_based,22.08,2026-06-26T00:00:00
lead_02019,rule_04,sdr_03,p2,rule_based,10.14,2026-06-26T00:00:00
lead_02020,rule_03,sdr_04,p2,rule_based,24.46,2026-06-26T00:00:00
lead_02021,rule_02,sdr_02,p3,rule_based,99.0,2026-06-26T00:00:00
lead_02022,rule_01,sdr_05,p3,rule_based,25.36,2026-06-26T00:00:00
lead_02023,rule_03,sdr_04,p2,rule_based,5.7,2026-06-26T00:00:00
lead_02024,rule_02,sdr_02,p3,rule_based,21.4,2026-06-26T00:00:00
lead_02025,rule_03,sdr_01,p3,rule_based,43.85,2026-06-26T00:00:00
lead_02026,rule_03,sdr_01,p3,rule_based,22.72,2026-06-26T00:00:00
lead_02027,rule_02,sdr_02,p2,rule_based,63.64,2026-06-26T00:00:00
lead_02028,rule_01,sdr_05,p1,rule_based,14.81,2026-06-26T00:00:00
lead_02029,rule_01,sdr_05,p3,rule_based,14.62,2026-06-26T00:00:00
lead_02030,rule_03,sdr_01,p1,rule_based,6.61,2026-06-26T00:00:00
lead_02031,rule_01,sdr_05,p3,rule_based,55.06,2026-06-26T00:00:00
lead_02032,rule_01,sdr_05,p2,rule_based,24.67,2026-06-26T00:00:00
lead_02033,rule_03,sdr_01,p2,rule_based,16.7,2026-06-26T00:00:00
lead_02034,rule_03,sdr_01,p2,rule_based,24.13,2026-06-27T00:00:00
lead_02035,rule_03,sdr_01,p3,rule_based,47.09,2026-06-27T00:00:00
lead_02036,rule_01,sdr_05,p3,rule_based,17.99,2026-06-27T00:00:00
lead_02037,rule_03,sdr_01,p4,rule_based,33.42,2026-06-27T00:00:00
lead_02038,rule_03,sdr_01,p3,rule_based,9.79,2026-06-27T00:00:00
lead_02039,rule_03,sdr_01,p2,rule_based,15.91,2026-06-27T00:00:00
lead_02040,rule_04,sdr_02,p3,rule_based,31.72,2026-06-27T00:00:00
lead_02041,rule_01,sdr_05,p3,rule_based,36.67,2026-06-27T00:00:00
lead_02042,rule_01,sdr_05,p3,rule_based,5.62,2026-06-27T00:00:00
lead_02043,rule_02,sdr_02,p3,rule_based,12.15,2026-06-27T00:00:00
lead_02044,rule_02,sdr_02,p4,rule_based,45.4,2026-06-27T00:00:00
lead_02045,rule_03,sdr_01,p3,rule_based,20.25,2026-06-27T00:00:00
lead_02046,rule_02,sdr_02,p2,rule_based,31.05,2026-06-27T00:00:00
lead_02047,rule_03,sdr_01,p2,rule_based,27.91,2026-06-27T00:00:00
lead_02048,rule_03,sdr_04,p3,rule_based,14.3,2026-06-27T00:00:00
lead_02049,rule_03,sdr_01,p3,rule_based,18.4,2026-06-27T00:00:00
lead_02050,rule_02,sdr_02,p3,rule_based,40.55,2026-06-27T00:00:00
lead_02051,rule_01,sdr_05,p1,rule_based,3.8,2026-06-27T00:00:00
lead_02052,rule_02,sdr_02,p3,rule_based,59.34,2026-06-27T00:00:00
lead_02053,rule_01,sdr_05,p3,rule_based,32.37,2026-06-27T00:00:00
lead_02054,rule_01,sdr_05,p4,rule_based,12.75,2026-06-27T00:00:00
lead_02055,rule_04,sdr_03,p3,rule_based,19.53,2026-06-27T00:00:00
lead_02056,rule_02,sdr_02,p3,rule_based,6.47,2026-06-27T00:00:00
lead_02057,rule_04,sdr_04,p4,rule_based,41.93,2026-06-27T00:00:00
lead_02058,rule_01,sdr_05,p2,rule_based,12.38,2026-06-27T00:00:00
lead_02059,rule_04,sdr_03,p3,rule_based,3.93,2026-06-27T00:00:00
lead_02060,rule_02,sdr_02,p4,rule_based,9.53,2026-06-27T00:00:00
lead_02061,rule_03,sdr_01,p3,rule_based,18.86,2026-06-27T00:00:00
lead_02062,rule_03,sdr_01,p3,rule_based,54.15,2026-06-27T00:00:00
lead_02063,rule_03,sdr_01,p2,rule_based,13.95,2026-06-27T00:00:00
lead_02064,rule_03,sdr_01,p1,rule_based,58.26,2026-06-27T00:00:00
lead_02065,rule_01,sdr_05,p2,rule_based,9.87,2026-06-28T00:00:00
lead_02066,rule_02,sdr_02,p3,rule_based,13.94,2026-06-28T00:00:00
lead_02067,rule_03,sdr_04,p2,rule_based,9.14,2026-06-28T00:00:00
lead_02068,rule_04,sdr_02,p1,rule_based,26.5,2026-06-28T00:00:00
lead_02069,rule_03,sdr_01,p3,rule_based,9.5,2026-06-28T00:00:00
lead_02070,rule_03,sdr_04,p3,rule_based,28.02,2026-06-28T00:00:00
lead_02071,rule_03,sdr_01,p2,rule_based,23.59,2026-06-28T00:00:00
lead_02072,rule_02,sdr_02,p3,rule_based,47.49,2026-06-28T00:00:00
lead_02073,rule_02,sdr_02,p3,rule_based,27.67,2026-06-28T00:00:00
lead_02074,rule_03,sdr_01,p2,rule_based,30.11,2026-06-28T00:00:00
lead_02075,rule_04,sdr_03,p2,rule_based,35.02,2026-06-28T00:00:00
lead_02076,rule_03,sdr_01,p2,rule_based,16.55,2026-06-28T00:00:00
lead_02077,rule_03,sdr_01,p2,rule_based,4.4,2026-06-28T00:00:00
lead_02078,rule_03,sdr_01,p1,rule_based,3.52,2026-06-28T00:00:00
lead_02079,rule_01,sdr_05,p2,rule_based,21.86,2026-06-28T00:00:00
lead_02080,rule_04,sdr_02,p3,rule_based,15.29,2026-06-28T00:00:00
lead_02081,rule_03,sdr_04,p3,rule_based,22.03,2026-06-28T00:00:00
lead_02082,rule_03,sdr_01,p2,rule_based,16.57,2026-06-28T00:00:00
lead_02083,rule_03,sdr_01,p3,rule_based,13.57,2026-06-28T00:00:00
lead_02084,rule_01,sdr_05,p2,rule_based,42.59,2026-06-28T00:00:00
lead_02085,rule_04,sdr_02,p3,rule_based,24.08,2026-06-28T00:00:00
lead_02086,rule_03,sdr_04,p3,rule_based,54.62,2026-06-28T00:00:00
lead_02087,rule_02,sdr_02,p3,rule_based,17.79,2026-06-28T00:00:00
lead_02088,rule_03,,p2,rule_based,,2026-06-28T00:00:00
lead_02089,rule_03,sdr_04,p4,rule_based,8.02,2026-06-28T00:00:00
lead_02090,rule_04,sdr_04,p2,rule_based,16.67,2026-06-28T00:00:00
lead_02091,rule_03,sdr_01,p3,rule_based,10.28,2026-06-28T00:00:00
lead_02092,rule_03,sdr_01,p3,rule_based,3.3,2026-06-28T00:00:00
lead_02093,rule_01,sdr_05,p3,rule_based,19.2,2026-06-28T00:00:00
lead_02094,rule_01,sdr_05,p3,rule_based,15.96,2026-06-28T00:00:00
lead_02095,rule_03,sdr_01,p2,rule_based,11.67,2026-06-28T00:00:00
lead_02096,rule_03,sdr_01,p2,rule_based,6.34,2026-06-28T00:00:00
lead_02097,rule_03,sdr_01,p2,rule_based,21.3,2026-06-28T00:00:00
lead_02098,rule_03,sdr_01,p3,rule_based,20.42,2026-06-28T00:00:00
lead_02099,rule_03,sdr_01,p2,rule_based,44.73,2026-06-28T00:00:00
lead_02100,rule_03,sdr_01,p2,rule_based,23.4,2026-06-29T00:00:00
lead_02101,rule_01,sdr_05,p1,rule_based,50.01,2026-06-29T00:00:00
lead_02102,rule_04,sdr_03,p3,rule_based,7.3,2026-06-29T00:00:00
lead_02103,rule_03,sdr_01,p3,rule_based,52.36,2026-06-29T00:00:00
lead_02104,rule_02,sdr_02,p3,rule_based,10.13,2026-06-29T00:00:00
lead_02105,rule_03,sdr_01,p4,rule_based,53.47,2026-06-29T00:00:00
lead_02106,rule_03,sdr_01,p1,rule_based,27.23,2026-06-29T00:00:00
lead_02107,rule_04,sdr_03,p3,rule_based,17.63,2026-06-29T00:00:00
lead_02108,rule_02,sdr_02,p3,rule_based,34.77,2026-06-29T00:00:00
lead_02109,rule_04,sdr_04,p4,rule_based,17.76,2026-06-29T00:00:00
lead_02110,rule_04,sdr_03,p2,rule_based,7.01,2026-06-29T00:00:00
lead_02111,rule_04,sdr_03,p3,rule_based,19.05,2026-06-29T00:00:00
lead_02112,rule_02,sdr_02,p2,rule_based,40.16,2026-06-29T00:00:00
lead_02113,rule_03,sdr_01,p1,rule_based,13.26,2026-06-29T00:00:00
lead_02114,rule_02,sdr_02,p3,rule_based,40.92,2026-06-29T00:00:00
lead_02115,rule_01,sdr_05,p3,rule_based,56.06,2026-06-29T00:00:00
lead_02116,rule_04,sdr_03,p3,rule_based,19.82,2026-06-29T00:00:00
lead_02117,rule_03,sdr_01,p2,rule_based,19.36,2026-06-29T00:00:00
lead_02118,rule_03,sdr_01,p4,rule_based,13.74,2026-06-29T00:00:00
lead_02119,rule_02,sdr_02,p4,rule_based,87.61,2026-06-29T00:00:00
lead_02120,rule_04,sdr_02,p3,rule_based,24.9,2026-06-29T00:00:00
lead_02121,rule_02,sdr_02,p3,rule_based,28.34,2026-06-29T00:00:00
lead_02122,rule_01,sdr_05,p4,rule_based,3.89,2026-06-29T00:00:00
lead_02123,rule_04,sdr_03,p3,rule_based,23.12,2026-06-29T00:00:00
lead_02124,rule_04,sdr_03,p3,rule_based,48.41,2026-06-29T00:00:00
lead_02125,rule_04,sdr_02,p3,rule_based,31.03,2026-06-29T00:00:00
lead_02126,rule_02,sdr_02,p4,rule_based,48.32,2026-06-29T00:00:00
lead_02127,rule_01,sdr_05,p2,rule_based,18.88,2026-06-29T00:00:00
lead_02128,rule_02,sdr_02,p3,rule_based,7.11,2026-06-29T00:00:00
lead_02129,rule_03,sdr_01,p3,rule_based,7.71,2026-06-29T00:00:00
lead_02130,rule_01,sdr_05,p2,rule_based,8.42,2026-06-30T00:00:00
lead_02131,rule_01,sdr_05,p4,rule_based,42.83,2026-06-30T00:00:00
lead_02132,rule_04,sdr_02,p3,rule_based,98.2,2026-06-30T00:00:00
lead_02133,rule_01,,p3,rule_based,,2026-06-30T00:00:00
lead_02134,rule_01,sdr_05,p1,rule_based,8.33,2026-06-30T00:00:00
lead_02135,rule_03,sdr_01,p1,rule_based,7.5,2026-06-30T00:00:00
lead_02136,rule_01,sdr_05,p2,rule_based,10.19,2026-06-30T00:00:00
lead_02137,rule_03,sdr_01,p4,rule_based,61.46,2026-06-30T00:00:00
lead_02138,rule_01,sdr_05,p1,rule_based,13.03,2026-06-30T00:00:00
lead_02139,rule_01,sdr_05,p1,rule_based,3.77,2026-06-30T00:00:00
lead_02140,rule_01,sdr_05,p2,rule_based,6.48,2026-06-30T00:00:00
lead_02141,rule_03,sdr_01,p2,rule_based,12.59,2026-06-30T00:00:00
lead_02142,rule_01,sdr_05,p2,rule_based,18.36,2026-06-30T00:00:00
lead_02143,rule_03,sdr_01,p3,rule_based,14.83,2026-06-30T00:00:00
lead_02144,rule_03,sdr_01,p3,rule_based,40.75,2026-06-30T00:00:00
lead_02145,rule_03,sdr_01,p4,rule_based,38.06,2026-06-30T00:00:00
lead_02146,rule_03,sdr_01,p2,rule_based,4.22,2026-06-30T00:00:00
lead_02147,rule_02,sdr_02,p3,rule_based,12.06,2026-06-30T00:00:00
lead_02148,rule_02,sdr_02,p3,rule_based,10.64,2026-06-30T00:00:00
lead_02149,rule_03,sdr_01,p2,rule_based,17.29,2026-06-30T00:00:00
lead_02150,rule_03,sdr_04,p3,rule_based,56.15,2026-06-30T00:00:00
lead_02151,rule_02,sdr_02,p3,rule_based,61.21,2026-06-30T00:00:00
lead_02152,rule_02,sdr_02,p3,rule_based,16.81,2026-06-30T00:00:00
lead_02153,rule_04,sdr_03,p3,rule_based,20.32,2026-06-30T00:00:00
lead_02154,rule_01,sdr_05,p4,rule_based,35.63,2026-06-30T00:00:00
lead_02155,rule_01,sdr_05,p2,rule_based,13.33,2026-06-30T00:00:00
lead_02156,rule_03,sdr_01,p2,rule_based,3.79,2026-06-30T00:00:00
lead_02157,rule_04,sdr_02,p3,rule_based,23.75,2026-06-30T00:00:00
lead_02158,rule_03,sdr_01,p3,rule_based,21.42,2026-06-30T00:00:00
lead_02159,rule_04,sdr_03,p3,rule_based,29.09,2026-06-30T00:00:00
lead_02160,rule_02,sdr_02,p3,rule_based,120.0,2026-07-01T00:00:00
lead_02161,rule_03,sdr_01,p3,rule_based,8.04,2026-07-01T00:00:00
lead_02162,rule_03,sdr_04,p1,rule_based,11.31,2026-07-01T00:00:00
lead_02163,rule_02,sdr_02,p3,rule_based,47.31,2026-07-01T00:00:00
lead_02164,rule_04,sdr_02,p3,rule_based,12.99,2026-07-01T00:00:00
lead_02165,rule_03,sdr_01,p1,rule_based,2.25,2026-07-01T00:00:00
lead_02166,rule_04,sdr_03,p3,rule_based,32.36,2026-07-01T00:00:00
lead_02167,rule_01,sdr_05,p2,rule_based,14.72,2026-07-01T00:00:00
lead_02168,rule_04,sdr_03,p3,rule_based,11.03,2026-07-01T00:00:00
lead_02169,rule_04,sdr_02,p3,rule_based,14.89,2026-07-01T00:00:00
lead_02170,rule_01,sdr_05,p1,rule_based,26.15,2026-07-01T00:00:00
lead_02171,rule_03,sdr_01,p1,rule_based,64.28,2026-07-01T00:00:00
lead_02172,rule_01,sdr_05,p1,rule_based,13.05,2026-07-01T00:00:00
lead_02173,rule_04,sdr_03,p3,rule_based,25.37,2026-07-01T00:00:00
lead_02174,rule_02,sdr_02,p4,rule_based,20.64,2026-07-01T00:00:00
lead_02175,rule_01,sdr_05,p4,rule_based,16.62,2026-07-01T00:00:00
lead_02176,rule_03,sdr_01,p2,rule_based,23.59,2026-07-01T00:00:00
lead_02177,rule_03,sdr_04,p3,rule_based,6.96,2026-07-01T00:00:00
lead_02178,rule_02,sdr_02,p4,rule_based,120.0,2026-07-01T00:00:00
lead_02179,rule_03,sdr_01,p3,rule_based,19.23,2026-07-01T00:00:00
lead_02180,rule_03,sdr_01,p3,rule_based,74.75,2026-07-01T00:00:00
lead_02181,rule_04,sdr_03,p4,rule_based,39.29,2026-07-01T00:00:00
lead_02182,rule_03,sdr_01,p2,rule_based,51.38,2026-07-01T00:00:00
lead_02183,rule_02,sdr_02,p2,rule_based,32.27,2026-07-01T00:00:00
lead_02184,rule_01,sdr_05,p1,rule_based,10.67,2026-07-01T00:00:00
lead_02185,rule_03,sdr_01,p2,rule_based,23.47,2026-07-01T00:00:00
lead_02186,rule_04,sdr_02,p2,rule_based,12.38,2026-07-01T00:00:00
lead_02187,rule_03,sdr_01,p2,rule_based,13.23,2026-07-01T00:00:00
lead_02188,rule_01,sdr_05,p3,rule_based,30.48,2026-07-01T00:00:00
lead_02189,rule_03,sdr_01,p3,rule_based,26.07,2026-07-02T00:00:00
lead_02190,rule_03,sdr_01,p4,rule_based,3.5,2026-07-02T00:00:00
lead_02191,rule_03,sdr_01,p4,rule_based,20.82,2026-07-02T00:00:00
lead_02192,rule_02,sdr_02,p3,rule_based,15.51,2026-07-02T00:00:00
lead_02193,rule_03,sdr_01,p3,rule_based,22.95,2026-07-02T00:00:00
lead_02194,rule_03,sdr_01,p3,rule_based,54.83,2026-07-02T00:00:00
lead_02195,rule_02,sdr_02,p3,rule_based,2.52,2026-07-02T00:00:00
lead_02196,rule_03,sdr_01,p3,rule_based,7.94,2026-07-02T00:00:00
lead_02197,rule_04,sdr_03,p3,rule_based,25.46,2026-07-02T00:00:00
lead_02198,rule_03,sdr_04,p2,rule_based,1.71,2026-07-02T00:00:00
lead_02199,rule_03,sdr_04,p2,rule_based,24.99,2026-07-02T00:00:00
lead_02200,rule_01,sdr_05,p4,rule_based,17.13,2026-07-02T00:00:00
lead_02201,rule_04,sdr_03,p4,rule_based,27.8,2026-07-02T00:00:00
lead_02202,rule_03,sdr_01,p3,rule_based,31.72,2026-07-02T00:00:00
lead_02203,rule_01,sdr_05,p4,rule_based,36.33,2026-07-02T00:00:00
lead_02204,rule_02,sdr_02,p2,rule_based,8.93,2026-07-02T00:00:00
lead_02205,rule_03,sdr_04,p3,rule_based,45.89,2026-07-02T00:00:00
lead_02206,rule_04,sdr_02,p2,rule_based,49.51,2026-07-02T00:00:00
lead_02207,rule_03,sdr_04,p3,rule_based,28.33,2026-07-02T00:00:00
lead_02208,rule_03,sdr_01,p3,rule_based,6.49,2026-07-02T00:00:00
lead_02209,rule_03,sdr_01,p2,rule_based,11.53,2026-07-02T00:00:00
lead_02210,rule_02,sdr_02,p3,rule_based,34.65,2026-07-02T00:00:00
lead_02211,rule_03,sdr_01,p4,rule_based,8.4,2026-07-02T00:00:00
lead_02212,rule_04,sdr_03,p4,rule_based,57.76,2026-07-02T00:00:00
lead_02213,rule_03,,p2,rule_based,,2026-07-02T00:00:00
lead_02214,rule_01,sdr_05,p3,rule_based,30.97,2026-07-02T00:00:00
lead_02215,rule_01,sdr_05,p3,rule_based,37.68,2026-07-02T00:00:00
lead_02216,rule_03,sdr_01,p3,rule_based,33.02,2026-07-02T00:00:00
lead_02217,rule_03,sdr_01,p1,rule_based,8.03,2026-07-02T00:00:00
lead_02218,rule_04,sdr_03,p3,rule_based,91.24,2026-07-03T00:00:00
lead_02219,rule_01,sdr_05,p3,rule_based,18.05,2026-07-03T00:00:00
lead_02220,rule_02,sdr_02,p3,rule_based,14.81,2026-07-03T00:00:00
lead_02221,rule_04,sdr_03,p1,rule_based,6.46,2026-07-03T00:00:00
lead_02222,rule_03,sdr_01,p2,rule_based,31.77,2026-07-03T00:00:00
lead_02223,rule_04,sdr_03,p3,rule_based,6.18,2026-07-03T00:00:00
lead_02224,rule_04,sdr_03,p3,rule_based,55.44,2026-07-03T00:00:00
lead_02225,rule_04,sdr_03,p3,rule_based,18.53,2026-07-03T00:00:00
lead_02226,rule_03,sdr_04,p3,rule_based,5.26,2026-07-03T00:00:00
lead_02227,rule_03,sdr_01,p3,rule_based,13.26,2026-07-03T00:00:00
lead_02228,rule_03,sdr_01,p2,rule_based,5.72,2026-07-03T00:00:00
lead_02229,rule_03,sdr_04,p3,rule_based,49.75,2026-07-03T00:00:00
lead_02230,rule_02,sdr_02,p3,rule_based,21.98,2026-07-03T00:00:00
lead_02231,rule_03,sdr_01,p3,rule_based,4.84,2026-07-03T00:00:00
lead_02232,rule_03,sdr_01,p2,rule_based,17.08,2026-07-03T00:00:00
lead_02233,rule_01,sdr_05,p3,rule_based,27.59,2026-07-03T00:00:00
lead_02234,rule_04,sdr_04,p2,rule_based,9.19,2026-07-03T00:00:00
lead_02235,rule_03,sdr_04,p3,rule_based,24.76,2026-07-03T00:00:00
lead_02236,rule_03,sdr_01,p1,rule_based,14.1,2026-07-03T00:00:00
lead_02237,rule_03,sdr_01,p1,rule_based,7.42,2026-07-03T00:00:00
lead_02238,rule_01,sdr_05,p3,rule_based,17.58,2026-07-03T00:00:00
lead_02239,rule_03,sdr_01,p4,rule_based,12.5,2026-07-03T00:00:00
lead_02240,rule_03,sdr_01,p2,rule_based,25.98,2026-07-03T00:00:00
lead_02241,rule_01,sdr_05,p1,rule_based,13.18,2026-07-03T00:00:00
lead_02242,rule_03,sdr_01,p2,rule_based,10.13,2026-07-03T00:00:00
lead_02243,rule_02,sdr_02,p4,rule_based,56.61,2026-07-03T00:00:00
lead_02244,rule_04,sdr_03,p3,rule_based,25.28,2026-07-03T00:00:00
lead_02245,rule_03,sdr_04,p3,rule_based,12.79,2026-07-03T00:00:00
lead_02246,rule_04,sdr_03,p3,rule_based,19.64,2026-07-03T00:00:00
lead_02247,rule_03,sdr_01,p3,rule_based,29.31,2026-07-03T00:00:00
